"date","group","session","rel.time","subject","behav1","behav2","type","change","time_hh_min"
20190822,"CG",1,687.802,"BBV_V_BA","R","op","primary",FALSE,1041.46336666667
20190822,"CG",1,688.375,"VM_H_CG","B","op","primary",FALSE,1041.47291666667
20190822,"CG",1,693.025,"X78","R","op","primary",FALSE,1041.55041666667
20190822,"CG",1,693.975,"TNP_V_CG","B","op","primary",FALSE,1041.56625
20190822,"CG",2,33.5,"PBP_V_CG","R","op","primary",FALSE,1130.55833333333
20190822,"CG",2,38.723,"TGN_V_CG","B","op","primary",FALSE,1130.64538333333
20190822,"CG",2,45.559,"X78","R","op","primary",FALSE,1130.75931666667
20190822,"CG",2,47.269,"PBP_V_CG","B","op","primary",FALSE,1130.78781666667
20190822,"CG",2,49.928,"VNP_H_CG","B","op","primary",FALSE,1130.83213333333
20190822,"CG",2,53.818,"TGN_V_CG","R","op","primary",FALSE,1130.89696666667
20190822,"CG",2,57.524,"PBP_V_CG","B","dr","primary",FALSE,1130.95873333333
20190822,"CG",2,58.66,"PBP_V_CG","R","op","primary",FALSE,1130.97766666667
20190822,"CG",2,61.133,"PT_H_CG","R","op","primary",FALSE,1131.01888333333
20190822,"CG",2,87.051,"PBG_H_CG","R","op","primary",FALSE,1131.45085
20190822,"CG",2,89.615,"BGN_V_BA","R","op","primary",FALSE,1131.49358333333
20190822,"CG",2,105.474,"TGN_V_CG","B","op","primary",FALSE,1131.7579
20190822,"CG",2,112.593,"PTV_H_CG","B","op","primary",FALSE,1131.87655
20190822,"CG",2,120.949,"X78","R","op","primary",FALSE,1132.01581666667
20190822,"CG",2,121.712,"VNP_H_CG","B","op","primary",FALSE,1132.02853333333
20190822,"CG",2,128.005,"PT_H_CG","B","op","primary",FALSE,1132.13341666667
20190822,"CG",2,130.539,"VNP_H_CG","B","op","primary",FALSE,1132.17565
20190822,"CG",2,141.174,"VPO_H_CG","R","op","primary",FALSE,1132.3529
20190822,"CG",2,143.551,"PBP_V_CG","R","op","primary",FALSE,1132.39251666667
20190822,"CG",2,150.386,"TGN_V_CG","B","op","primary",FALSE,1132.50643333333
20190822,"CG",2,152.098,"VPO_H_CG","R","op","primary",FALSE,1132.53496666667
20190822,"CG",2,156.144,"VR_H_CG","R","op","primary",FALSE,1132.6024
20190822,"CG",2,162.161,"PBG_H_CG","R","op","primary",FALSE,1132.70268333333
20190822,"CG",2,165.153,"BBV_V_BA","R","op","primary",FALSE,1132.75255
20190822,"CG",2,167.1,"PT_H_CG","B","op","primary",FALSE,1132.785
20190822,"CG",2,169.376,"MNG_V_BA","B","op","primary",FALSE,1132.82293333333
20190822,"CG",2,175.456,"PMG_H_CG","B","op","primary",FALSE,1132.92426666667
20190822,"CG",2,176.882,"VPO_H_CG","R","op","primary",FALSE,1132.94803333333
20190822,"CG",2,185.805,"X78","R","op","primary",FALSE,1133.09675
20190822,"CG",2,190.077,"VPO_H_CG","R","op","primary",FALSE,1133.16795
20190822,"CG",2,191.785,"VNP_H_CG","B","op","primary",FALSE,1133.19641666667
20190822,"CG",2,192.737,"PBP_V_CG","R","op","primary",FALSE,1133.21228333333
20190822,"CG",2,196.532,"BGN_V_BA","R","op","primary",FALSE,1133.27553333333
20190822,"CG",2,203.181,"VPV_H_CG","R","op","primary",FALSE,1133.38635
20190822,"CG",2,205.172,"TNG_V_CG","R","op","primary",FALSE,1133.41953333333
20190822,"CG",2,207.358,"PBG_H_CG","R","op","primary",FALSE,1133.45596666667
20190822,"CG",2,222.553,"PMG_H_CG","R","op","primary",FALSE,1133.70921666667
20190822,"CG",2,224.734,"VPO_H_CG","R","op","primary",FALSE,1133.74556666667
20190822,"CG",2,228.154,"VPV_H_CG","R","op","primary",FALSE,1133.80256666667
20190822,"CG",2,229.86,"VTG_H_CG","B","op","primary",FALSE,1133.831
20190822,"CG",2,231.378,"OBT_V_BA","R","op","primary",FALSE,1133.8563
20190822,"CG",2,233.661,"TGN_V_CG","B","op","primary",FALSE,1133.89435
20190822,"CG",2,234.421,"PT_H_CG","R","op","primary",FALSE,1133.90701666667
20190822,"CG",2,239.355,"VR_H_CG","R","op","primary",FALSE,1133.98925
20190822,"CG",2,241.066,"PBP_V_CG","R","op","primary",FALSE,1134.01776666667
20190822,"CG",2,244.198,"VOG_H_CG","B","op","primary",FALSE,1134.06996666667
20190822,"CG",2,246.972,"MNG_V_BA","B","op","primary",FALSE,1134.1162
20190822,"CG",2,249.345,"BGN_V_BA","R","op","primary",FALSE,1134.15575
20190822,"CG",2,253.697,"VPO_H_CG","R","op","primary",FALSE,1134.22828333333
20190822,"CG",2,258.441,"TPT_V_CG","R","op","primary",FALSE,1134.30735
20190822,"CG",2,260.53,"PBG_H_CG","R","op","primary",FALSE,1134.34216666667
20190822,"CG",2,270.122,"X78","B","op","primary",FALSE,1134.50203333333
20190822,"CG",2,272.781,"PTV_H_CG","B","op","primary",FALSE,1134.54635
20190822,"CG",2,274.586,"VPO_H_CG","R","op","primary",FALSE,1134.57643333333
20190822,"CG",2,276.577,"VPV_H_CG","R","op","primary",FALSE,1134.60961666667
20190822,"CG",2,278.76,"PMG_H_CG","B","op","primary",FALSE,1134.646
20190822,"CG",2,278.76,"PMG_H_CG","R","op","primary",FALSE,1134.646
20190822,"CG",2,284.461,"VTG_H_CG","B","op","primary",FALSE,1134.74101666667
20190822,"CG",2,286.931,"MNG_V_BA","B","op","primary",FALSE,1134.78218333333
20190822,"CG",2,290.536,"VBP_H_CG","R","op","primary",FALSE,1134.84226666667
20190822,"CG",2,294.142,"PBP_V_CG","R","op","primary",FALSE,1134.90236666667
20190822,"CG",2,300.981,"VGV_H_CG","B","op","primary",FALSE,1135.01635
20190822,"CG",2,305.633,"VPO_H_CG","R","op","primary",FALSE,1135.09388333333
20190822,"CG",2,306.679,"VR_H_CG","R","op","primary",FALSE,1135.11131666667
20190822,"CG",2,313.419,"TGN_V_CG","R","op","primary",FALSE,1135.22365
20190822,"CG",2,316.649,"VBP_H_CG","B","op","primary",FALSE,1135.27748333333
20190822,"CG",2,322.53,"VPV_H_CG","R","op","primary",FALSE,1135.3755
20190822,"CG",2,323.389,"VPO_H_CG","R","op","primary",FALSE,1135.38981666667
20190822,"CG",2,326.329,"OBT_V_BA","R","op","primary",FALSE,1135.43881666667
20190822,"CG",2,327.47,"PBP_V_CG","B","op","primary",FALSE,1135.45783333333
20190822,"CG",2,331.266,"TPT_V_CG","R","op","primary",FALSE,1135.5211
20190822,"CG",2,334.024,"PMG_H_CG","B","op","primary",FALSE,1135.56706666667
20190822,"CG",2,340.006,"VPO_H_CG","R","op","primary",FALSE,1135.66676666667
20190822,"CG",2,342.286,"VNP_H_CG","B","op","primary",FALSE,1135.70476666667
20190822,"CG",2,443.409,"VPO_H_CG","R","op","primary",FALSE,1137.39015
20190822,"CG",2,452.241,"PT_H_CG","R","op","primary",FALSE,1137.53735
20190822,"CG",2,467.528,"VPO_H_CG","R","op","primary",FALSE,1137.79213333333
20190822,"CG",2,485.187,"TGN_V_CG","R","op","primary",FALSE,1138.08645
20190822,"CG",2,485.663,"PTV_H_CG","B","op","primary",FALSE,1138.09438333333
20190822,"CG",2,503.516,"VGV_H_CG","R","op","primary",FALSE,1138.39193333333
20190822,"CG",2,512.438,"VPO_H_CG","R","op","primary",FALSE,1138.54063333333
20190822,"CG",2,516.617,"PTV_H_CG","B","op","primary",FALSE,1138.61028333333
20190822,"CG",2,524.026,"PMG_H_CG","B","op","primary",FALSE,1138.73376666667
20190822,"CG",2,532.287,"VPO_H_CG","R","op","primary",FALSE,1138.87145
20190822,"CG",2,547.286,"VPO_H_CG","R","op","primary",FALSE,1139.12143333333
20190822,"CG",2,553.458,"VNP_H_CG","B","op","primary",FALSE,1139.2243
20190822,"CG",2,559.252,"VPO_H_CG","R","op","primary",FALSE,1139.32086666667
20190822,"CG",2,560.393,"PVT_H_CG","B","op","primary",FALSE,1139.33988333333
20190822,"CG",2,567.228,"PT_H_CG","B","op","primary",FALSE,1139.4538
20190822,"CG",2,569.218,"VGV_H_CG","R","op","primary",FALSE,1139.48696666667
20190822,"CG",2,572.832,"VPNT_H_CG","R","op","primary",FALSE,1139.5472
20190822,"CG",2,575.014,"PVB_H_CG","R","op","primary",FALSE,1139.58356666667
20190822,"CG",2,576.532,"OBT_V_BA","R","op","primary",FALSE,1139.60886666667
20190822,"CG",2,578.525,"PMG_H_CG","R","op","primary",FALSE,1139.64208333333
20190822,"CG",2,585.329,"VPO_H_CG","R","op","primary",FALSE,1139.75548333333
20190822,"CG",2,588.114,"X78","R","op","primary",FALSE,1139.8019
20190822,"CG",2,590.394,"OBT_V_BA","R","op","primary",FALSE,1139.8399
20190822,"CG",2,591.35,"BGN_V_BA","R","op","primary",FALSE,1139.85583333333
20190822,"CG",2,593.243,"VNP_H_CG","B","op","primary",FALSE,1139.88738333333
20190822,"CG",2,594.764,"PT_H_CG","B","op","primary",FALSE,1139.91273333333
20190822,"CG",2,598.842,"TGN_V_CG","B","op","primary",FALSE,1139.9807
20190822,"CG",2,602.929,"VR_H_CG","R","op","primary",FALSE,1140.04881666667
20190822,"CG",2,607.582,"VPO_H_CG","R","op","primary",FALSE,1140.12636666667
20190822,"CG",2,629.133,"PVB_H_CG","R","op","primary",FALSE,1140.48555
20190822,"CG",2,644.71,"PMG_H_CG","R","op","primary",FALSE,1140.74516666667
20190822,"CG",2,646.415,"PVB_H_CG","R","op","primary",FALSE,1140.77358333333
20190822,"CG",2,648.693,"PTV_H_CG","B","op","primary",FALSE,1140.81155
20190822,"CG",2,653.917,"VGV_H_CG","R","op","primary",FALSE,1140.89861666667
20190823,"CG",1,161.783,"BGN_V_BA","R","op","primary",FALSE,1032.69638333333
20190823,"CG",1,163.971,"VGV_H_CG","R","op","primary",FALSE,1032.73285
20190823,"CG",1,166.438,"BNV_H_CG","R","op","primary",FALSE,1032.77396666667
20190823,"CG",1,168.909,"OPV_V_BA","R","op","primary",FALSE,1032.81515
20190823,"CG",1,171.184,"VPN_H_CG","R","op","primary",FALSE,1032.85306666667
20190823,"CG",1,172.708,"PTV_H_CG","B","op","primary",FALSE,1032.87846666667
20190823,"CG",1,173.844,"unmarked1","B","op","primary",FALSE,1032.8974
20190823,"CG",1,176.597,"TGO_H_CG","R","op","primary",FALSE,1032.94328333333
20190823,"CG",1,180.777,"TNG_V_CG","B","op","primary",FALSE,1033.01295
20190823,"CG",1,182.958,"MVB_V_BA","B","op","primary",FALSE,1033.0493
20190823,"CG",1,183.623,"X11","B","op","primary",FALSE,1033.06038333333
20190823,"CG",1,184.385,"OBT_V_BA","R","op","primary",FALSE,1033.07308333333
20190823,"CG",1,189.323,"VPO_H_CG","R","op","primary",FALSE,1033.15538333333
20190823,"CG",1,190.175,"PMG_H_CG","B","op","primary",FALSE,1033.16958333333
20190823,"CG",1,192.835,"PT_H_CG","R","op","primary",FALSE,1033.21391666667
20190823,"CG",1,196.539,"BGN_V_BA","R","op","primary",FALSE,1033.27565
20190823,"CG",1,198.246,"VPN_H_CG","R","op","primary",FALSE,1033.3041
20190823,"CG",1,199.387,"TPV1_V_CG","B","op","primary",FALSE,1033.32311666667
20190823,"CG",1,201.476,"OPV_V_BA","R","op","primary",FALSE,1033.35793333333
20190823,"CG",1,215.24,"unmarked1","R","op","primary",FALSE,1033.58733333333
20190823,"CG",1,216.86,"VGV_H_CG","R","op","primary",FALSE,1033.61433333333
20190823,"CG",1,219.611,"TNG_V_CG","R","op","primary",FALSE,1033.66018333333
20190823,"CG",1,222.742,"PT_H_CG","B","op","primary",FALSE,1033.71236666667
20190823,"CG",1,223.885,"VPB_H_CG","B","op","primary",FALSE,1033.73141666667
20190823,"CG",1,225.879,"BGN_V_BA","R","op","primary",FALSE,1033.76465
20190823,"CG",1,228.252,"PBG_H_CG","R","op","primary",FALSE,1033.8042
20190823,"CG",1,231.008,"TVP_V_BA","R","op","primary",FALSE,1033.85013333333
20190823,"CG",1,232.05,"VPN_H_CG","B","op","primary",FALSE,1033.8675
20190823,"CG",1,232.904,"X11","B","op","primary",FALSE,1033.88173333333
20190823,"CG",1,237.936,"TGO_H_CG","R","op","primary",FALSE,1033.9656
20190823,"CG",1,238.509,"PTP_V_CG","R","op","primary",FALSE,1033.97515
20190823,"CG",1,240.787,"TVP_V_BA","R","op","primary",FALSE,1034.01311666667
20190823,"CG",1,241.546,"VTG_H_CG","R","op","primary",FALSE,1034.02576666667
20190823,"CG",1,241.552,"unmarked1","B","op","primary",FALSE,1034.02586666667
20190823,"CG",1,243.259,"OBT_V_BA","R","op","primary",FALSE,1034.05431666667
20190823,"CG",1,244.87,"PT_H_CG","R","op","primary",FALSE,1034.08116666667
20190823,"CG",1,245.821,"unmarked1","B","dr","primary",FALSE,1034.09701666667
20190823,"CG",1,247.721,"TGO_H_CG","R","op","primary",FALSE,1034.12868333333
20190823,"CG",1,252.038,"VPN_H_CG","R","op","primary",FALSE,1034.20063333333
20190823,"CG",1,253.989,"BNV_H_CG","B","op","primary",FALSE,1034.23315
20190823,"CG",1,255.123,"VGV_H_CG","B","op","primary",FALSE,1034.25205
20190823,"CG",1,256.362,"unmarked","B","op","primary",FALSE,1034.2727
20190823,"CG",1,258.643,"PMG_H_CG","B","op","primary",FALSE,1034.31071666667
20190823,"CG",1,260.064,"X11","B","op","primary",FALSE,1034.3344
20190823,"CG",1,260.253,"PT_H_CG","B","op","primary",FALSE,1034.33755
20190823,"CG",1,267.755,"PNP_V_CG","R","op","primary",FALSE,1034.46258333333
20190823,"CG",1,270.222,"MVB_V_BA","B","op","primary",FALSE,1034.5037
20190823,"CG",1,272.5,"unmarked1","R","op","primary",FALSE,1034.54166666667
20190823,"CG",1,276.014,"X11","R","op","primary",FALSE,1034.60023333333
20190823,"CG",1,277.817,"TNP_V_CG","R","op","primary",FALSE,1034.63028333333
20190823,"CG",1,279.622,"PMG_H_CG","B","op","primary",FALSE,1034.66036666667
20190823,"CG",1,284.276,"TGO_H_CG","R","op","primary",FALSE,1034.73793333333
20190823,"CG",1,287.029,"PBG_H_CG","R","op","primary",FALSE,1034.78381666667
20190823,"CG",1,291.205,"BPG_V_BA","R","op","primary",FALSE,1034.85341666667
20190823,"CG",1,293.296,"unmarked1","B","op","primary",FALSE,1034.88826666667
20190823,"CG",1,295.481,"VT_H_CG","R","op","primary",FALSE,1034.92468333333
20190823,"CG",1,296.531,"TNP_V_CG","R","op","primary",FALSE,1034.94218333333
20190823,"CG",1,297.854,"unmarked1","B","op","primary",FALSE,1034.96423333333
20190823,"CG",1,301.653,"TNG_V_CG","B","op","primary",FALSE,1035.02755
20190823,"CG",1,305.451,"OBT_V_BA","R","op","primary",FALSE,1035.09085
20190823,"CG",1,307.635,"X11","B","op","primary",FALSE,1035.12725
20190823,"CG",1,319.597,"VPN_H_CG","R","op","primary",FALSE,1035.32661666667
20190823,"CG",1,321.213,"VPB_H_CG","B","op","primary",FALSE,1035.35355
20190823,"CG",1,324.153,"TGO_H_CG","R","op","primary",FALSE,1035.40255
20190823,"CG",1,325.295,"TVP_V_BA","R","op","primary",FALSE,1035.42158333333
20190823,"CG",1,326.621,"MVB_V_BA","B","op","primary",FALSE,1035.44368333333
20190823,"CG",1,328.52,"unmarked1","B","op","primary",FALSE,1035.47533333333
20190823,"CG",1,331.277,"TNP_V_CG","B","op","primary",FALSE,1035.52128333333
20190823,"CG",1,332.794,"PBP_V_CG","R","op","primary",FALSE,1035.54656666667
20190823,"CG",1,335.548,"PNP_V_CG","R","op","primary",FALSE,1035.59246666667
20190823,"CG",1,337.734,"VGV_H_CG","R","op","primary",FALSE,1035.6289
20190823,"CG",1,339.915,"X11","B","op","primary",FALSE,1035.66525
20190823,"CG",1,346.75,"VPN_H_CG","R","op","primary",FALSE,1035.77916666667
20190823,"CG",1,349.697,"BGN_V_BA","R","op","primary",FALSE,1035.82828333333
20190823,"CG",1,351.023,"PTV_H_CG","B","op","primary",FALSE,1035.85038333333
20190823,"CG",1,364.123,"PBG_H_CG","R","op","primary",FALSE,1036.06871666667
20190823,"CG",1,366.973,"VPN_H_CG","R","op","primary",FALSE,1036.11621666667
20190823,"CG",1,374.193,"X11","B","op","primary",FALSE,1036.23655
20190823,"CG",1,378.083,"TGO_H_CG","R","op","primary",FALSE,1036.30138333333
20190823,"CG",1,379.413,"TNP_V_CG","R","op","primary",FALSE,1036.32355
20190823,"CG",1,380.553,"PT_H_CG","R","op","primary",FALSE,1036.34255
20190823,"CG",1,385.108,"PNP_V_CG","R","op","primary",FALSE,1036.41846666667
20190823,"CG",1,388.149,"TNG_V_CG","R","op","primary",FALSE,1036.46915
20190823,"CG",1,391.092,"VPN_H_CG","R","op","primary",FALSE,1036.5182
20190823,"CG",1,392.989,"PTV_H_CG","B","op","primary",FALSE,1036.54981666667
20190823,"CG",1,394.697,"VPNT_H_CG","R","op","primary",FALSE,1036.57828333333
20190823,"CG",1,397.358,"VPB_H_CG","B","op","primary",FALSE,1036.62263333333
20190823,"CG",1,399.823,"unmarked1","B","op","primary",FALSE,1036.66371666667
20190823,"CG",1,401.536,"VT_H_CG","B","op","primary",FALSE,1036.69226666667
20190823,"CG",1,403.907,"VPN_H_CG","R","op","primary",FALSE,1036.73178333333
20190823,"CG",1,406.718,"OBT_V_BA","R","op","primary",FALSE,1036.77863333333
20190823,"CG",1,409.936,"VGV_H_CG","R","op","primary",FALSE,1036.83226666667
20190823,"CG",1,415.896,"VPO_H_CG","R","op","primary",FALSE,1036.9316
20190823,"CG",1,416.84,"TGO_H_CG","R","op","primary",FALSE,1036.94733333333
20190823,"CG",1,418.238,"PNG_H_CG","R","op","primary",FALSE,1036.97063333333
20190823,"CG",1,421.4,"VPN_H_CG","R","op","primary",FALSE,1037.02333333333
20190823,"CG",1,424.64,"unmarked1","R","op","primary",FALSE,1037.07733333333
20190823,"CG",1,432.617,"VPN_H_CG","R","op","primary",FALSE,1037.21028333333
20190823,"CG",1,435.146,"PTV_H_CG","B","op","primary",FALSE,1037.25243333333
20190823,"CG",1,440.085,"OPV_V_BA","R","op","primary",FALSE,1037.33475
20190823,"CG",1,450.241,"VOG_H_CG","B","op","primary",FALSE,1037.50401666667
20190823,"CG",1,455.75,"PBG_H_CG","R","op","primary",FALSE,1037.59583333333
20190823,"CG",1,457.553,"VGV_H_CG","R","op","primary",FALSE,1037.62588333333
20190823,"CG",1,459.166,"VTG_H_CG","R","op","primary",FALSE,1037.65276666667
20190823,"CG",1,461.544,"TGO_H_CG","R","op","primary",FALSE,1037.6924
20190823,"CG",1,462.302,"BGN_V_BA","R","op","primary",FALSE,1037.70503333333
20190823,"CG",1,463.914,"VPO_H_CG","R","op","primary",FALSE,1037.7319
20190823,"CG",1,467.614,"MVB_V_BA","R","op","primary",FALSE,1037.79356666667
20190823,"CG",1,469.799,"VPN_H_CG","R","op","primary",FALSE,1037.82998333333
20190823,"CG",1,473.994,"TNG_V_CG","R","op","primary",FALSE,1037.8999
20190823,"CG",1,474.641,"VPNT_H_CG","R","op","primary",FALSE,1037.91068333333
20190823,"CG",1,480.054,"TNG_V_CG","R","op","primary",FALSE,1038.0009
20190823,"CG",1,480.53,"TGO_H_CG","R","op","primary",FALSE,1038.00883333333
20190823,"CG",1,481.953,"X11","R","op","primary",FALSE,1038.03255
20190823,"CG",1,489.262,"X11","R","op","primary",FALSE,1038.15436666667
20190823,"CG",1,489.262,"TVP_V_BA","R","op","primary",FALSE,1038.15436666667
20190823,"CG",1,492.208,"OBT_V_BA","R","op","primary",FALSE,1038.20346666667
20190823,"CG",1,495.149,"VPB_H_CG","R","op","primary",FALSE,1038.25248333333
20190823,"CG",1,498.19,"PT_H_CG","R","op","primary",FALSE,1038.30316666667
20190823,"CG",1,500.753,"PVN_H_CG","R","op","primary",FALSE,1038.34588333333
20190823,"CG",1,508.444,"VPO_H_CG","R","op","primary",FALSE,1038.47406666667
20190823,"CG",1,509.295,"X11","R","op","primary",FALSE,1038.48825
20190823,"CG",1,510.626,"BGN_V_BA","R","op","primary",FALSE,1038.51043333333
20190823,"CG",1,521.261,"VPN_H_CG","R","op","primary",FALSE,1038.68768333333
20190823,"CG",1,526.199,"X11","R","op","primary",FALSE,1038.76998333333
20190823,"CG",1,530.947,"TNG_V_CG","R","op","primary",FALSE,1038.84911666667
20190823,"CG",1,537.308,"X11","R","dr","primary",FALSE,1038.95513333333
20190823,"CG",1,539.112,"PNP_V_CG","R","op","primary",FALSE,1038.9852
20190823,"CG",1,539.774,"MVB_V_BA","R","op","primary",FALSE,1038.99623333333
20190823,"CG",1,545.189,"X11","R","op","primary",FALSE,1039.08648333333
20190823,"CG",1,547.37,"unmarked1","B","op","primary",FALSE,1039.12283333333
20190823,"CG",1,548.892,"TGO_H_CG","R","op","primary",FALSE,1039.1482
20190823,"CG",1,550.029,"PBP_V_CG","R","dr","primary",FALSE,1039.16715
20190823,"CG",1,551.834,"BGN_V_BA","R","op","primary",FALSE,1039.19723333333
20190823,"CG",1,552.119,"PTV_H_CG","R","op","primary",FALSE,1039.20198333333
20190823,"CG",1,554.303,"VPN_H_CG","R","op","primary",FALSE,1039.23838333333
20190823,"CG",1,555.157,"VGV_H_CG","R","op","primary",FALSE,1039.25261666667
20190823,"CG",1,557.436,"VPO_H_CG","R","op","primary",FALSE,1039.2906
20190823,"CG",1,558.956,"OBT_V_BA","R","op","primary",FALSE,1039.31593333333
20190823,"CG",1,562.473,"PNG_H_CG","R","op","primary",FALSE,1039.37455
20190823,"CG",1,567.12,"PBP_V_CG","R","op","primary",FALSE,1039.452
20190823,"CG",1,567.405,"PBG_H_CG","R","op","primary",FALSE,1039.45675
20190823,"CG",1,570.253,"PT_H_CG","R","op","primary",FALSE,1039.50421666667
20190823,"CG",1,570.826,"X11","B","op","primary",FALSE,1039.51376666667
20190823,"CG",1,574.246,"VPNT_H_CG","R","op","primary",FALSE,1039.57076666667
20190823,"CG",1,576.045,"VTG_H_CG","R","op","primary",FALSE,1039.60075
20190823,"CG",1,581.172,"BGN_V_BA","R","op","primary",FALSE,1039.6862
20190823,"CG",1,581.365,"OBT_V_BA","R","op","primary",FALSE,1039.68941666667
20190823,"CG",1,584.782,"VPN_H_CG","R","op","primary",FALSE,1039.74636666667
20190823,"CG",1,590.104,"OPV_V_BA","R","op","primary",FALSE,1039.83506666667
20190823,"CG",1,597.129,"X11","R","op","primary",FALSE,1039.95215
20190823,"CG",1,602.73,"PMG_H_CG","R","op","primary",FALSE,1040.0455
20190823,"CG",1,604.436,"unmarked1","R","op","primary",FALSE,1040.07393333333
20190823,"CG",1,606.148,"BPG_V_BA","R","op","primary",FALSE,1040.10246666667
20190823,"CG",1,607.002,"VPN_H_CG","R","op","primary",FALSE,1040.1167
20190823,"CG",1,608.24,"PBP_V_CG","R","op","primary",FALSE,1040.13733333333
20190823,"CG",1,609.977,"BNV_H_CG","R","op","primary",FALSE,1040.16628333333
20190823,"CG",1,613.297,"VTG_H_CG","R","op","primary",FALSE,1040.22161666667
20190823,"CG",1,616.157,"PT_H_CG","R","op","primary",FALSE,1040.26928333333
20190823,"CG",1,618.677,"VGV_H_CG","R","op","primary",FALSE,1040.31128333333
20190823,"CG",1,623.817,"X11","B","op","primary",FALSE,1040.39695
20190823,"CG",1,628.057,"BPG_V_BA","R","op","primary",FALSE,1040.46761666667
20190823,"CG",2,95.503,"PBP_V_CG","R","op","primary",FALSE,1131.59171666667
20190823,"CG",2,97.215,"unmarked1","R","op","primary",FALSE,1131.62025
20190823,"CG",2,99.494,"TG_H_CG","R","op","primary",FALSE,1131.65823333333
20190823,"CG",2,100.061,"BV_V_BA","R","op","primary",FALSE,1131.66768333333
20190823,"CG",2,101.868,"VTG_H_CG","B","op","primary",FALSE,1131.6978
20190823,"CG",2,103.673,"PVT_H_CG","R","op","primary",FALSE,1131.72788333333
20190823,"CG",2,114.495,"BV_V_BA","B","op","primary",FALSE,1131.90825
20190823,"CG",2,119.054,"VTG_H_CG","R","op","primary",FALSE,1131.98423333333
20190823,"CG",2,120.481,"VG_H_CG","R","op","primary",FALSE,1132.00801666667
20190823,"CG",2,123.42,"unmarked1","B","op","primary",FALSE,1132.057
20190823,"CG",2,127.599,"TOG_H_CG","B","op","primary",FALSE,1132.12665
20190823,"CG",2,138.326,"PTV_H_CG","B","op","primary",FALSE,1132.30543333333
20190823,"CG",2,138.805,"PBP_V_CG","B","op","primary",FALSE,1132.31341666667
20190823,"CG",2,151.338,"PVT_H_CG","R","op","primary",FALSE,1132.5223
20190823,"CG",2,162.922,"TG_H_CG","B","op","primary",FALSE,1132.71536666667
20190823,"CG",2,166.246,"TOG_H_CG","R","op","primary",FALSE,1132.77076666667
20190823,"CG",2,180.773,"PBP_V_CG","R","op","primary",FALSE,1133.01288333333
20190823,"CG",2,184.665,"VTG_H_CG","B","op","primary",FALSE,1133.07775
20190823,"CG",2,194.351,"PBG_H_CG","R","op","primary",FALSE,1133.23918333333
20190823,"CG",2,197.963,"VG_H_CG","R","op","primary",FALSE,1133.29938333333
20190823,"CG",2,199.003,"PT_H_CG","B","op","primary",FALSE,1133.31671666667
20190823,"CG",2,199.193,"VTG_H_CG","R","op","primary",FALSE,1133.31988333333
20190823,"CG",2,201.188,"BOB_V_BA","R","op","primary",FALSE,1133.35313333333
20190823,"CG",2,203.468,"VNP_H_CG","R","op","primary",FALSE,1133.39113333333
20190823,"CG",2,209.259,"TOG_H_CG","R","op","primary",FALSE,1133.48765
20190823,"CG",2,212.013,"PBP_V_CG","R","op","primary",FALSE,1133.53355
20190823,"CG",2,214.005,"TG_H_CG","R","op","primary",FALSE,1133.56675
20190823,"CG",2,217.52,"TVT_V_CG","R","op","primary",FALSE,1133.62533333333
20190823,"CG",2,225.403,"unmarked1","B","op","primary",FALSE,1133.75671666667
20190823,"CG",2,231.476,"unmarked2","B","op","primary",FALSE,1133.85793333333
20190823,"CG",2,233.378,"OBT_V_BA","R","op","primary",FALSE,1133.88963333333
20190823,"CG",2,236.701,"BV_V_BA","R","op","primary",FALSE,1133.94501666667
20190823,"CG",2,238.6,"VTG_H_CG","R","op","primary",FALSE,1133.97666666667
20190823,"CG",2,249.236,"TG_H_CG","R","op","primary",FALSE,1134.15393333333
20190823,"CG",2,251.136,"TOG_H_CG","R","op","primary",FALSE,1134.1856
20190823,"CG",2,253.793,"PVT_H_CG","R","op","primary",FALSE,1134.22988333333
20190823,"CG",2,257.401,"VTG_H_CG","R","op","primary",FALSE,1134.29001666667
20190823,"CG",2,260.725,"PBG_H_CG","R","op","primary",FALSE,1134.34541666667
20190823,"CG",2,270.599,"PT_H_CG","R","op","primary",FALSE,1134.50998333333
20190823,"CG",2,302.738,"VNP_H_CG","R","op","primary",FALSE,1135.04563333333
20190823,"CG",2,306.955,"PTV_H_CG","B","op","primary",FALSE,1135.11591666667
20190823,"CG",2,308.486,"PVT_H_CG","R","op","primary",FALSE,1135.14143333333
20190823,"CG",2,310.195,"BV_V_BA","R","op","primary",FALSE,1135.16991666667
20190823,"CG",2,317.886,"PNO_H_CG","R","op","primary",FALSE,1135.2981
20190823,"CG",2,321.972,"TOG_H_CG","R","op","primary",FALSE,1135.3662
20190823,"CG",2,331.938,"TG_H_CG","B","op","primary",FALSE,1135.5323
20190823,"CG",2,345.801,"VTG_H_CG","R","op","primary",FALSE,1135.76335
20190823,"CG",2,346.844,"VG_H_CG","R","op","primary",FALSE,1135.78073333333
20190823,"CG",2,352.068,"TOG_H_CG","B","op","primary",FALSE,1135.8678
20190823,"CG",2,354.915,"PBP_V_CG","B","op","primary",FALSE,1135.91525
20190823,"CG",2,359.754,"PTV_H_CG","B","op","primary",FALSE,1135.9959
20190823,"CG",2,365.832,"OBT_V_BA","R","op","primary",FALSE,1136.0972
20190823,"CG",2,367.067,"TG_H_CG","R","op","primary",FALSE,1136.11778333333
