"","date","group","session","rel_time","subject","behav1","behav2","type","change","time_hh_min","date_scan","data_part","time_window","date_part_scan","date_to_match","closest","choose_red","choose_blue","open","subject_index","n_obs_blue","n_obs_red","obs_index","id_all_index","date_time","hour","minute","second","hms","real_date","zz","sex","sex_index","age","age_index","male","adult","s_male_blue","s_male_red","s_adult_blue","s_adult_red","roost","s_roost_blue","s_roost_red","bout","tech_index","group_index","ac_r_init","ac_b_init","n_obs_total","f_obs_blue","f_obs_red"
"2610",2019-08-25,"BA",1,530.835,"BG_V_BA","R","op","primary",FALSE,1408.84725,"BA 20190825 1","BA 20190825 1","BA 20190825 SCAN1",1400,201908251400,0,1,0,1,3,0,0,6005,3,201908251408.847,"14","08","50.4",14H 8M 50.4S,2019-08-25 14:08:50,5995,"M",2,"A",2,1,1,0,0,0,0,3,0,0,33,2,1,0,0,0,0,0
"2616",2019-08-25,"BA",1,562.323,"BG_V_BA","R","op","primary",FALSE,1409.37205,"BA 20190825 1","BA 20190825 1","BA 20190825 SCAN1",1400,201908251400,0,1,0,1,3,0,0,6011,3,201908251409.372,"14","09","22.2",14H 9M 22.2S,2019-08-25 14:09:22,6006,"M",2,"A",2,1,1,0,0,0,0,3,0,0,34,2,1,0,0,0,0,0
"2647",2019-08-25,"BA",1,686.59,"BG_V_BA","R","op","primary",FALSE,1411.44316666667,"BA 20190825 1","BA 20190825 1","BA 20190825 SCAN3",1420,201908251420,1,1,0,1,3,0,8,6042,3,201908251411.443,"14","11","26.4",14H 11M 26.4S,2019-08-25 14:11:26,6035,"M",2,"A",2,1,1,0,5,0,2,3,0,0,35,2,1,0,0,8,0,1
"2708",2019-08-25,"BA",1,988.39,"BG_V_BA","R","op","primary",FALSE,1416.47316666667,"BA 20190825 1","BA 20190825 1","BA 20190825 SCAN3",1420,201908251420,1,1,0,1,3,2,5,6103,3,201908251416.473,"14","16","28.2",14H 16M 28.2S,2019-08-25 14:16:28,6097,"M",2,"A",2,1,1,0,4,0,4,3,0,0,36,2,1,0,0,7,0.285714285714286,0.714285714285714
"2980",2019-08-25,"BA",2,1347.243,"BG_V_BA","R","op","primary",FALSE,1522.45405,"BA 20190825 2","BA 20190825 2","BA 20190825 SCAN4",1530,201908251530,0,1,0,1,3,0,0,6375,3,201908251522.454,"15","22","27",15H 22M 27S,2019-08-25 15:22:27,6369,"M",2,"A",2,1,1,0,0,0,0,3,0,0,37,2,1,0,0,0,0,0
"2990",2019-08-25,"BA",2,1391.989,"BG_V_BA","R","op","primary",FALSE,1523.19981666667,"BA 20190825 2","BA 20190825 2","BA 20190825 SCAN4",1530,201908251530,0,1,0,1,3,0,0,6385,3,201908251523.2,"15","23","1.2",15H 23M 1.2S,2019-08-25 15:23:01,6377,"M",2,"A",2,1,1,0,0,0,0,3,0,0,38,2,1,0,0,0,0,0
"3003",2019-08-25,"BA",2,1488.604,"BG_V_BA","R","op","primary",FALSE,1524.81006666667,"BA 20190825 2","BA 20190825 2","BA 20190825 SCAN4",1530,201908251530,0,1,0,1,3,0,0,6398,3,201908251524.81,"15","24","48.6",15H 24M 48.6S,2019-08-25 15:24:48,6398,"M",2,"A",2,1,1,0,0,0,0,3,0,0,39,2,1,0,0,0,0,0
"3033",2019-08-25,"BA",2,1662.816,"BG_V_BA","R","op","primary",FALSE,1527.7136,"BA 20190825 2","BA 20190825 2","BA 20190825 SCAN4",1530,201908251530,0,1,0,1,3,0,0,6428,3,201908251527.714,"15","27","42.6",15H 27M 42.6S,2019-08-25 15:27:42,6421,"M",2,"A",2,1,1,0,0,0,0,3,0,0,40,2,1,0,0,0,0,0
"3036",2019-08-25,"BA",2,1690.552,"BG_V_BA","R","op","primary",FALSE,1528.17586666667,"BA 20190825 2","BA 20190825 2","BA 20190825 SCAN4",1530,201908251530,0,1,0,1,3,0,0,6431,3,201908251528.176,"15","28","10.2",15H 28M 10.2S,2019-08-25 15:28:10,6428,"M",2,"A",2,1,1,0,0,0,0,3,0,0,41,2,1,0,0,0,0,0
"5019",2019-08-17,"NB",1,2827.766,"BGB_V_BA","R","op","primary",FALSE,747.1294,"NB 20190817 1","NB 20190817 1","NB 20190817 scan6",750,201908170750,0,1,0,1,4,1,0,750,4,201908170747.129,"07","47","7.2",7H 47M 7.2S,2019-08-17 07:47:07,750,NA,3,NA,3,0,0,1,0,1,0,2,0,0,1,2,5,0,0,1,1,0
"5029",2019-08-17,"NB",1,2988.896,"BGB_V_BA","R","op","primary",FALSE,749.8149,"NB 20190817 1","NB 20190817 1","NB 20190817 scan6",750,201908170750,0,1,0,1,4,0,3,760,4,201908170749.815,"07","49","48.6",7H 49M 48.6S,2019-08-17 07:49:48,758,NA,3,NA,3,0,0,0,2,0,2,2,0,1,2,2,5,0,0,3,0,1
"5036",2019-08-17,"NB",1,3188.103,"BGB_V_BA","B","op","primary",FALSE,753.135,"NB 20190817 1","NB 20190817 1","NB 20190817 scan6",750,201908170750,0,0,1,1,4,0,1,767,4,201908170753.135,"07","53","7.8",7H 53M 7.8S,2019-08-17 07:53:07,767,NA,3,NA,3,0,0,0,1,0,1,2,0,0,3,1,5,0,0,1,0,1
"5042",2019-08-17,"NB",1,3277.228,"BGB_V_BA","R","op","primary",FALSE,754.6205,"NB 20190817 1","NB 20190817 1","NB 20190817 scan6",750,201908170750,0,1,0,1,4,1,0,773,4,201908170754.621,"07","54","37.2",7H 54M 37.2S,2019-08-17 07:54:37,773,NA,3,NA,3,0,0,1,0,1,0,2,1,0,4,2,5,0,0,1,1,0
"5047",2019-08-17,"NB",1,3442.578,"BGB_V_BA","R","op","primary",FALSE,757.3763,"NB 20190817 1","NB 20190817 1","NB 20190817 scan6",750,201908170750,0,1,0,1,4,0,1,778,4,201908170757.376,"07","57","22.2",7H 57M 22.2S,2019-08-17 07:57:22,778,NA,3,NA,3,0,0,0,1,0,1,2,0,1,5,2,5,0,0,1,0,1
"5048",2019-08-17,"NB",1,3478.562,"BGB_V_BA","R","op","primary",FALSE,757.976,"NB 20190817 1","NB 20190817 1","NB 20190817 scan6",750,201908170750,0,1,0,1,4,0,1,779,4,201908170757.976,"07","57","58.2",7H 57M 58.2S,2019-08-17 07:57:58,779,NA,3,NA,3,0,0,0,0,0,0,2,0,1,6,2,5,0,0,1,0,1
"5052",2019-08-17,"NB",1,3614.532,"BGB_V_BA","B","op","primary",FALSE,806.9089,"NB 20190817 1","NB 20190817 1","NB 20190817 scan7",800,201908170800,0,0,1,1,4,0,2,783,4,201908170806.909,"08","06","54",8H 6M 54S,2019-08-17 08:06:54,782,NA,3,NA,3,0,0,0,1,0,0,2,0,1,7,1,5,0,0,2,0,1
"5057",2019-08-18,"NB",1,236.9,"BGB_V_BA","R","op","primary",FALSE,703.9483,"NB 20190818 1","NB 20190818 1","NB 20190818 scan1",700,201908180700,0,1,0,1,4,0,0,1070,4,201908180703.948,"07","03","56.4",7H 3M 56.4S,2019-08-18 07:03:56,1070,NA,3,NA,3,0,0,0,0,0,0,2,0,0,8,2,5,0,0,0,0,0
"5059",2019-08-18,"NB",1,492.145,"BGB_V_BA","R","op","primary",FALSE,708.2024,"NB 20190818 1","NB 20190818 1","NB 20190818 scan2",710,201908180710,0,1,0,1,4,0,0,1072,4,201908180708.202,"07","08","12",7H 8M 12S,2019-08-18 07:08:12,1072,NA,3,NA,3,0,0,0,0,0,0,2,0,0,9,2,5,0,0,0,0,0
"5064",2019-08-18,"NB",1,694.258,"BGB_V_BA","R","op","primary",FALSE,711.571,"NB 20190818 1","NB 20190818 1","NB 20190818 scan2",710,201908180710,0,1,0,1,4,0,0,1077,4,201908180711.571,"07","11","34.2",7H 11M 34.2S,2019-08-18 07:11:34,1077,NA,3,NA,3,0,0,0,0,0,0,2,0,0,10,2,5,0,0,0,0,0
"5069",2019-08-18,"NB",1,786.335,"BGB_V_BA","B","op","primary",FALSE,713.1056,"NB 20190818 1","NB 20190818 1","NB 20190818 scan2",710,201908180710,0,0,1,1,4,0,0,1082,4,201908180713.106,"07","13","6",7H 13M 6S,2019-08-18 07:13:06,1082,NA,3,NA,3,0,0,0,0,0,0,2,0,0,11,1,5,0,0,0,0,0
"5072",2019-08-18,"NB",1,866.599,"BGB_V_BA","R","op","primary",FALSE,714.4433,"NB 20190818 1","NB 20190818 1","NB 20190818 scan2",710,201908180710,0,1,0,1,4,0,0,1085,4,201908180714.443,"07","14","26.4",7H 14M 26.4S,2019-08-18 07:14:26,1085,NA,3,NA,3,0,0,0,0,0,0,2,0,0,12,2,5,0,0,0,0,0
"5074",2019-08-18,"NB",1,1008.397,"BGB_V_BA","B","op","primary",FALSE,716.8066,"NB 20190818 1","NB 20190818 1","NB 20190818 scan3",720,201908180720,0,0,1,1,4,0,1,1087,4,201908180716.807,"07","16","48",7H 16M 48S,2019-08-18 07:16:48,1087,NA,3,NA,3,0,0,0,0,0,0,2,0,0,13,1,5,0,0,1,0,1
"5075",2019-08-18,"NB",1,1109.694,"BGB_V_BA","B","op","primary",FALSE,718.4949,"NB 20190818 1","NB 20190818 1","NB 20190818 scan3",720,201908180720,0,0,1,1,4,1,0,1088,4,201908180718.495,"07","18","29.4",7H 18M 29.4S,2019-08-18 07:18:29,1088,NA,3,NA,3,0,0,0,0,0,0,2,1,0,14,1,5,0,0,1,1,0
"5076",2019-08-18,"NB",1,1174.064,"BGB_V_BA","R","op","primary",FALSE,719.5677,"NB 20190818 1","NB 20190818 1","NB 20190818 scan3",720,201908180720,0,1,0,1,4,1,0,1089,4,201908180719.568,"07","19","33.6",7H 19M 33.6S,2019-08-18 07:19:33,1089,NA,3,NA,3,0,0,0,0,0,0,2,1,0,15,2,5,0,0,1,1,0
"5078",2019-08-18,"NB",1,1254.344,"BGB_V_BA","B","op","primary",FALSE,720.9057,"NB 20190818 1","NB 20190818 1","NB 20190818 scan3",720,201908180720,0,0,1,1,4,0,1,1091,4,201908180720.906,"07","20","54",7H 20M 54S,2019-08-18 07:20:54,1091,NA,3,NA,3,0,0,0,0,0,0,2,0,1,16,1,5,0,0,1,0,1
"5080",2019-08-18,"NB",1,1381.705,"BGB_V_BA","B","op","primary",FALSE,723.0284,"NB 20190818 1","NB 20190818 1","NB 20190818 scan3",720,201908180720,0,0,1,1,4,0,1,1093,4,201908180723.028,"07","23","1.2",7H 23M 1.2S,2019-08-18 07:23:01,1093,NA,3,NA,3,0,0,0,1,0,1,2,0,1,17,1,5,0,0,1,0,1
"5082",2019-08-18,"NB",1,1438.043,"BGB_V_BA","R","op","primary",FALSE,723.9674,"NB 20190818 1","NB 20190818 1","NB 20190818 scan3",720,201908180720,0,1,0,1,4,1,0,1095,4,201908180723.967,"07","23","57.6",7H 23M 57.6S,2019-08-18 07:23:57,1095,NA,3,NA,3,0,0,0,0,0,0,2,0,0,18,2,5,0,0,1,1,0
"5083",2019-08-18,"NB",1,1493.64,"BGB_V_BA","B","op","primary",FALSE,724.894,"NB 20190818 1","NB 20190818 1","NB 20190818 scan3",720,201908180720,0,0,1,1,4,0,1,1096,4,201908180724.894,"07","24","53.4",7H 24M 53.4S,2019-08-18 07:24:53,1096,NA,3,NA,3,0,0,0,0,0,0,2,0,1,19,1,5,0,0,1,0,1
"5085",2019-08-18,"NB",1,1520.536,"BGB_V_BA","B","op","primary",FALSE,725.3423,"NB 20190818 1","NB 20190818 1","NB 20190818 scan4",730,201908180730,0,0,1,1,4,2,1,1098,4,201908180725.342,"07","25","20.4",7H 25M 20.4S,2019-08-18 07:25:20,1096,NA,3,NA,3,0,0,0,0,0,0,2,1,1,20,1,5,0,0,3,0.666666666666667,0.333333333333333
"5091",2019-08-18,"NB",1,1741.181,"BGB_V_BA","B","op","primary",FALSE,729.0197,"NB 20190818 1","NB 20190818 1","NB 20190818 scan4",730,201908180730,0,0,1,1,4,1,3,1104,4,201908180729.02,"07","29","1.2",7H 29M 1.2S,2019-08-18 07:29:01,1101,NA,3,NA,3,0,0,1,2,0,0,2,0,0,21,1,5,0,0,4,0.25,0.75
"5097",2019-08-18,"NB",1,1968.878,"BGB_V_BA","R","op","primary",FALSE,732.8146,"NB 20190818 1","NB 20190818 1","NB 20190818 scan4",730,201908180730,0,1,0,1,4,2,0,1110,4,201908180732.815,"07","32","48.6",7H 32M 48.6S,2019-08-18 07:32:48,1109,NA,3,NA,3,0,0,2,0,0,0,2,0,0,22,2,5,0,0,2,1,0
"5102",2019-08-18,"NB",1,2148.001,"BGB_V_BA","B","op","primary",FALSE,735.8,"NB 20190818 1","NB 20190818 1","NB 20190818 scan4",730,201908180730,0,0,1,1,4,0,4,1115,4,201908180735.8,"07","35","4.8",7H 35M 4.8S,2019-08-18 07:35:04,1112,NA,3,NA,3,0,0,0,4,0,4,2,0,0,23,1,5,0,0,4,0,1
"5195",2019-08-18,"NB",1,4585.773,"BGB_V_BA","B","op","primary",FALSE,823.0962,"NB 20190818 2","NB 20190818 2","NB 20190818 scan3",820,201908180820,0,0,1,1,4,0,0,1208,4,201908180823.096,"08","23","5.4",8H 23M 5.4S,2019-08-18 08:23:05,1207,NA,3,NA,3,0,0,0,0,0,0,2,0,0,24,1,5,0,0,0,0,0
"5197",2019-08-18,"NB",1,4611.924,"BGB_V_BA","R","op","primary",FALSE,823.5321,"NB 20190818 2","NB 20190818 2","NB 20190818 scan3",820,201908180820,0,1,0,1,4,0,0,1210,4,201908180823.532,"08","23","31.8",8H 23M 31.8S,2019-08-18 08:23:31,1208,NA,3,NA,3,0,0,0,0,0,0,2,0,0,25,2,5,0,0,0,0,0
"5389",2019-08-19,"NB",2,246.856,"BGB_V_BA","B","op","primary",FALSE,804.1143,"NB 20190819 2","NB 20190819 2","NB 20190819 scan3",820,201908190820,0,0,1,1,4,1,5,1617,4,201908190804.114,"08","04","6.6",8H 4M 6.6S,2019-08-19 08:04:06,1612,NA,3,NA,3,0,0,1,3,0,2,2,0,1,26,1,5,0,0,6,0.166666666666667,0.833333333333333
"5409",2019-08-19,"NB",2,337.427,"BGB_V_BA","R","op","primary",FALSE,805.6238,"NB 20190819 2","NB 20190819 2","NB 20190819 scan3",820,201908190820,0,1,0,1,4,0,7,1637,4,201908190805.624,"08","05","37.2",8H 5M 37.2S,2019-08-19 08:05:37,1631,NA,3,NA,3,0,0,0,3,0,2,2,0,1,27,2,5,0,0,7,0,1
"5430",2019-08-19,"NB",2,539.957,"BGB_V_BA","R","op","primary",FALSE,808.9993,"NB 20190819 2","NB 20190819 2","NB 20190819 scan3",820,201908190820,0,1,0,1,4,0,4,1658,4,201908190808.999,"08","08","59.4",8H 8M 59.4S,2019-08-19 08:08:59,1655,NA,3,NA,3,0,0,0,4,0,3,2,0,2,28,2,5,0,0,4,0,1
"5433",2019-08-19,"NB",2,556.003,"BGB_V_BA","R","op","primary",FALSE,809.2667,"NB 20190819 2","NB 20190819 2","NB 20190819 scan3",820,201908190820,0,1,0,1,4,0,7,1661,4,201908190809.267,"08","09","15.6",8H 9M 15.6S,2019-08-19 08:09:15,1655,NA,3,NA,3,0,0,0,5,0,4,2,0,4,29,2,5,0,0,7,0,1
"5438",2019-08-19,"NB",2,586.291,"BGB_V_BA","R","op","primary",FALSE,809.7715,"NB 20190819 2","NB 20190819 2","NB 20190819 scan3",820,201908190820,0,1,0,1,4,0,5,1666,4,201908190809.772,"08","09","46.2",8H 9M 46.2S,2019-08-19 08:09:46,1662,NA,3,NA,3,0,0,0,2,0,0,2,0,4,30,2,5,0,0,5,0,1
"5444",2019-08-19,"NB",2,608.317,"BGB_V_BA","R","op","primary",FALSE,810.1386,"NB 20190819 2","NB 20190819 2","NB 20190819 scan3",820,201908190820,0,1,0,1,4,1,7,1672,4,201908190810.139,"08","10","7.8",8H 10M 7.8S,2019-08-19 08:10:07,1665,NA,3,NA,3,0,0,1,3,1,2,2,1,3,31,2,5,0,0,8,0.125,0.875
"5587",2019-08-20,"NB",2,394.691,"BGB_V_BA","R","op","primary",FALSE,806.5782,"NB 20190820 2","NB 20190820 2","NB 20190820 scan2",810,201908200810,0,1,0,1,4,2,3,2601,4,201908200806.578,"08","06","34.2",8H 6M 34.2S,2019-08-20 08:06:34,2597,NA,3,NA,3,0,0,1,1,2,1,2,2,2,32,2,5,0,0,5,0.4,0.6
"5596",2019-08-20,"NB",2,437.233,"BGB_V_BA","R","op","primary",FALSE,807.2872,"NB 20190820 2","NB 20190820 2","NB 20190820 scan2",810,201908200810,0,1,0,1,4,0,5,2610,4,201908200807.287,"08","07","16.8",8H 7M 16.8S,2019-08-20 08:07:16,2606,NA,3,NA,3,0,0,0,2,0,2,2,0,1,33,2,5,0,0,5,0,1
"5615",2019-08-20,"NB",2,549.084,"BGB_V_BA","R","op","primary",FALSE,809.1514,"NB 20190820 2","NB 20190820 2","NB 20190820 scan2",810,201908200810,0,1,0,1,4,2,3,2629,4,201908200809.151,"08","09","9",8H 9M 9S,2019-08-20 08:09:09,2625,NA,3,NA,3,0,0,1,0,1,1,2,0,0,34,2,5,0,0,5,0.4,0.6
"5631",2019-08-20,"NB",2,628.575,"BGB_V_BA","B","op","primary",FALSE,810.4763,"NB 20190820 2","NB 20190820 2","NB 20190820 scan2",810,201908200810,0,0,1,1,4,0,6,2645,4,201908200810.476,"08","10","28.2",8H 10M 28.2S,2019-08-20 08:10:28,2640,NA,3,NA,3,0,0,0,4,0,3,2,0,2,35,1,5,0,0,6,0,1
"5650",2019-08-20,"NB",2,726.453,"BGB_V_BA","R","op","primary",FALSE,812.1075,"NB 20190820 2","NB 20190820 2","NB 20190820 scan2",810,201908200810,0,1,0,1,4,0,6,2664,4,201908200812.108,"08","12","6",8H 12M 6S,2019-08-20 08:12:06,2659,NA,3,NA,3,0,0,0,3,0,3,2,0,2,36,2,5,0,0,6,0,1
"5662",2019-08-20,"NB",2,782.472,"BGB_V_BA","R","op","primary",FALSE,813.0412,"NB 20190820 2","NB 20190820 2","NB 20190820 scan2",810,201908200810,0,1,0,1,4,2,4,2676,4,201908200813.041,"08","13","2.4",8H 13M 2.4S,2019-08-20 08:13:02,2671,NA,3,NA,3,0,0,0,1,0,1,2,0,2,37,2,5,0,0,6,0.333333333333333,0.666666666666667
"5683",2019-08-21,"NB",1,105.049,"BGB_V_BA","R","op","primary",FALSE,701.7508,"NB 20190821 1","NB 20190821 1","NB 20190821 scan1",700,201908210700,0,1,0,1,4,0,0,3144,4,201908210701.751,"07","01","45",7H 1M 45S,2019-08-21 07:01:45,3137,NA,3,NA,3,0,0,0,0,0,0,2,0,0,38,2,5,0,0,0,0,0
"5689",2019-08-21,"NB",1,128.644,"BGB_V_BA","B","op","primary",FALSE,702.1441,"NB 20190821 1","NB 20190821 1","NB 20190821 scan1",700,201908210700,0,0,1,1,4,0,0,3150,4,201908210702.144,"07","02","8.4",7H 2M 8.4S,2019-08-21 07:02:08,3142,NA,3,NA,3,0,0,0,0,0,0,2,0,0,39,1,5,0,0,0,0,0
"5708",2019-08-21,"NB",1,213.388,"BGB_V_BA","R","op","primary",FALSE,703.5565,"NB 20190821 1","NB 20190821 1","NB 20190821 scan1",700,201908210700,0,1,0,1,4,0,0,3169,4,201908210703.556,"07","03","33",7H 3M 33S,2019-08-21 07:03:33,3161,NA,3,NA,3,0,0,0,0,0,0,2,0,0,40,2,5,0,0,0,0,0
"5727",2019-08-21,"NB",1,284.554,"BGB_V_BA","R","op","primary",FALSE,704.7426,"NB 20190821 1","NB 20190821 1","NB 20190821 scan1",700,201908210700,0,1,0,1,4,0,0,3188,4,201908210704.743,"07","04","44.4",7H 4M 44.4S,2019-08-21 07:04:44,3178,NA,3,NA,3,0,0,0,0,0,0,2,0,0,41,2,5,0,0,0,0,0
"5730",2019-08-21,"NB",1,301.852,"BGB_V_BA","R","op","primary",FALSE,705.0309,"NB 20190821 1","NB 20190821 1","NB 20190821 scan2",710,201908210710,0,1,0,1,4,0,0,3191,4,201908210705.031,"07","05","1.8",7H 5M 1.8S,2019-08-21 07:05:01,3185,NA,3,NA,3,0,0,0,0,0,0,2,0,0,42,2,5,0,0,0,0,0
"5734",2019-08-21,"NB",1,328.783,"BGB_V_BA","R","op","primary",FALSE,705.4797,"NB 20190821 1","NB 20190821 1","NB 20190821 scan2",710,201908210710,0,1,0,1,4,2,2,3195,4,201908210705.48,"07","05","28.8",7H 5M 28.8S,2019-08-21 07:05:28,3191,NA,3,NA,3,0,0,2,0,1,0,2,1,1,43,2,5,0,0,4,0.5,0.5
"5751",2019-08-21,"NB",1,395.08,"BGB_V_BA","R","op","primary",FALSE,706.5847,"NB 20190821 1","NB 20190821 1","NB 20190821 scan2",710,201908210710,0,1,0,1,4,3,4,3212,4,201908210706.585,"07","06","34.8",7H 6M 34.8S,2019-08-21 07:06:34,3206,NA,3,NA,3,0,0,1,1,2,0,2,1,3,44,2,5,0,0,7,0.428571428571429,0.571428571428571
"5780",2019-08-21,"NB",1,497.22,"BGB_V_BA","R","op","primary",FALSE,708.287,"NB 20190821 1","NB 20190821 1","NB 20190821 scan2",710,201908210710,0,1,0,1,4,3,7,3241,4,201908210708.287,"07","08","16.8",7H 8M 16.8S,2019-08-21 07:08:16,3232,NA,3,NA,3,0,0,1,3,2,3,2,1,2,45,2,5,0,0,10,0.3,0.7
"5790",2019-08-21,"NB",1,546.922,"BGB_V_BA","B","op","primary",FALSE,709.1154,"NB 20190821 1","NB 20190821 1","NB 20190821 scan2",710,201908210710,0,0,1,1,4,4,5,3251,4,201908210709.115,"07","09","6.6",7H 9M 6.6S,2019-08-21 07:09:06,3243,NA,3,NA,3,0,0,4,0,2,0,2,1,2,46,1,5,0,0,9,0.444444444444444,0.555555555555556
"6096",2019-08-22,"NB",2,209.933,"BGB_V_BA","R","op","primary",FALSE,803.4989,"NB 20190822 2","NB 20190822 2","NB 20190822 scan1",800,201908220800,0,1,0,1,4,1,1,4368,4,201908220803.499,"08","03","29.4",8H 3M 29.4S,2019-08-22 08:03:29,4367,NA,3,NA,3,0,0,1,0,1,0,2,0,0,47,2,5,0,0,2,0.5,0.5
"6105",2019-08-22,"NB",2,338.887,"BGB_V_BA","R","op","primary",FALSE,805.6481,"NB 20190822 2","NB 20190822 2","NB 20190822 scan2",810,201908220810,0,1,0,1,4,0,4,4377,4,201908220805.648,"08","05","38.4",8H 5M 38.4S,2019-08-22 08:05:38,4374,NA,3,NA,3,0,0,0,3,0,3,2,0,2,48,2,5,0,0,4,0,1
"6109",2019-08-22,"NB",2,368.682,"BGB_V_BA","R","op","primary",FALSE,806.1447,"NB 20190822 2","NB 20190822 2","NB 20190822 scan2",810,201908220810,0,1,0,1,4,2,3,4381,4,201908220806.145,"08","06","8.4",8H 6M 8.4S,2019-08-22 08:06:08,4377,NA,3,NA,3,0,0,2,1,2,2,2,1,1,49,2,5,0,0,5,0.4,0.6
"6121",2019-08-22,"NB",2,468.382,"BGB_V_BA","B","op","primary",FALSE,807.8064,"NB 20190822 2","NB 20190822 2","NB 20190822 scan2",810,201908220810,0,0,1,1,4,2,1,4393,4,201908220807.806,"08","07","48",8H 7M 48S,2019-08-22 08:07:48,4391,NA,3,NA,3,0,0,2,1,2,1,2,0,1,50,1,5,0,0,3,0.666666666666667,0.333333333333333
"6123",2019-08-22,"NB",2,478.259,"BGB_V_BA","R","op","primary",FALSE,807.971,"NB 20190822 2","NB 20190822 2","NB 20190822 scan2",810,201908220810,0,1,0,1,4,2,2,4395,4,201908220807.971,"08","07","58.2",8H 7M 58.2S,2019-08-22 08:07:58,4392,NA,3,NA,3,0,0,1,1,1,1,2,1,1,51,2,5,0,0,4,0.5,0.5
"6133",2019-08-22,"NB",2,551.953,"BGB_V_BA","R","op","primary",FALSE,809.1992,"NB 20190822 2","NB 20190822 2","NB 20190822 scan2",810,201908220810,0,1,0,1,4,2,4,4405,4,201908220809.199,"08","09","11.4",8H 9M 11.4S,2019-08-22 08:09:11,4400,NA,3,NA,3,0,0,2,1,2,3,2,1,1,52,2,5,0,0,6,0.333333333333333,0.666666666666667
"6135",2019-08-22,"NB",2,596.997,"BGB_V_BA","B","dr","primary",FALSE,809.9499,"NB 20190822 2","NB 20190822 2","NB 20190822 scan2",810,201908220810,0,0,1,0,4,0,1,4407,4,201908220809.95,"08","09","57",8H 9M 57S,2019-08-22 08:09:57,4407,NA,3,NA,3,0,0,0,0,0,0,2,0,1,53,1,5,0,0,1,0,1
"6136",2019-08-22,"NB",2,600.913,"BGB_V_BA","R","op","primary",FALSE,810.0152,"NB 20190822 2","NB 20190822 2","NB 20190822 scan2",810,201908220810,0,1,0,1,4,1,1,4408,4,201908220810.015,"08","10","0.6",8H 10M 0.6S,2019-08-22 08:10:00,4407,NA,3,NA,3,0,0,0,0,0,0,2,1,1,54,2,5,0,0,2,0.5,0.5
"6142",2019-08-22,"NB",2,650.595,"BGB_V_BA","B","op","primary",FALSE,810.8433,"NB 20190822 2","NB 20190822 2","NB 20190822 scan2",810,201908220810,0,0,1,1,4,1,2,4414,4,201908220810.843,"08","10","50.4",8H 10M 50.4S,2019-08-22 08:10:50,4412,NA,3,NA,3,0,0,1,0,1,1,2,1,0,55,1,5,0,0,3,0.333333333333333,0.666666666666667
"6144",2019-08-22,"NB",2,656.859,"BGB_V_BA","B","op","primary",FALSE,810.9476,"NB 20190822 2","NB 20190822 2","NB 20190822 scan2",810,201908220810,0,0,1,1,4,2,3,4416,4,201908220810.948,"08","10","56.4",8H 10M 56.4S,2019-08-22 08:10:56,4412,NA,3,NA,3,0,0,1,0,1,1,2,2,0,56,1,5,0,0,5,0.4,0.6
"6147",2019-08-22,"NB",2,677.465,"BGB_V_BA","R","op","primary",FALSE,811.2911,"NB 20190822 2","NB 20190822 2","NB 20190822 scan2",810,201908220810,0,1,0,1,4,4,2,4419,4,201908220811.291,"08","11","17.4",8H 11M 17.4S,2019-08-22 08:11:17,4414,NA,3,NA,3,0,0,1,0,1,0,2,3,0,57,2,5,0,0,6,0.666666666666667,0.333333333333333
"6152",2019-08-22,"NB",2,712.877,"BGB_V_BA","R","op","primary",FALSE,811.8813,"NB 20190822 2","NB 20190822 2","NB 20190822 scan2",810,201908220810,0,1,0,1,4,2,3,4424,4,201908220811.881,"08","11","52.8",8H 11M 52.8S,2019-08-22 08:11:52,4420,NA,3,NA,3,0,0,2,0,2,0,2,1,2,58,2,5,0,0,5,0.4,0.6
"6156",2019-08-22,"NB",2,771.654,"BGB_V_BA","B","op","primary",FALSE,812.8609,"NB 20190822 2","NB 20190822 2","NB 20190822 scan2",810,201908220810,0,0,1,1,4,0,2,4428,4,201908220812.861,"08","12","51.6",8H 12M 51.6S,2019-08-22 08:12:51,4427,NA,3,NA,3,0,0,0,0,0,1,2,0,0,59,1,5,0,0,2,0,1
"6162",2019-08-22,"NB",2,835.074,"BGB_V_BA","R","op","primary",FALSE,813.9179,"NB 20190822 2","NB 20190822 2","NB 20190822 scan2",810,201908220810,0,1,0,1,4,1,3,4434,4,201908220813.918,"08","13","54.6",8H 13M 54.6S,2019-08-22 08:13:54,4431,NA,3,NA,3,0,0,1,1,1,1,2,0,1,60,2,5,0,0,4,0.25,0.75
"6169",2019-08-22,"NB",2,916.354,"BGB_V_BA","R","op","primary",FALSE,815.2726,"NB 20190822 2","NB 20190822 2","NB 20190822 scan3",820,201908220820,0,1,0,1,4,1,1,4441,4,201908220815.273,"08","15","16.2",8H 15M 16.2S,2019-08-22 08:15:16,4439,NA,3,NA,3,0,0,1,0,1,0,2,0,0,61,2,5,0,0,2,0.5,0.5
"6029",2019-08-22,"NB",1,1282.809,"BGB_V_BA","R","op","primary",FALSE,721.3801,"NB 20190822 1","NB 20190822 1","NB 20190822 scan3",720,201908220720,0,1,0,1,4,2,3,4301,4,201908220721.38,"07","21","22.8",7H 21M 22.8S,2019-08-22 07:21:22,4297,NA,3,NA,3,0,0,0,1,0,2,2,0,0,62,2,5,0,0,5,0.4,0.6
