"","x","date","session","subject","colour","rel_time","nbr_ind","drops","behav","behav1","behav2","group","choose_red","choose_blue","open","subject_index","n_obs_blue","n_obs_red","obs_index","ID_all_index","forg_bout"
"2711",2711,20190825,2,"BG_V_BA","1-RED",1347.243,6,"op","Rop","R","op","BA",1,0,1,6,0,5,2711,3,0
"2721",2721,20190825,2,"BG_V_BA","1-RED",1391.989,3,"op","Rop","R","op","BA",1,0,1,6,0,5,2721,3,0
"2734",2734,20190825,2,"BG_V_BA","1-RED",1488.604,0,"op","Rop","R","op","BA",1,0,1,6,0,5,2734,3,0
"2764",2764,20190825,2,"BG_V_BA","1-RED",1662.816,7,"op","Rop","R","op","BA",1,0,1,6,0,6,2764,3,0
"2767",2767,20190825,2,"BG_V_BA","1-RED",1690.552,5,"op","Rop","R","op","BA",1,0,1,6,0,6,2767,3,0
"2792",2792,20190921,1,"BG_V_BA","1-RED",227.462,6,"op","Rop","R","op","BA",1,0,1,6,0,6,2792,3,0
"2806",2806,20190921,1,"BG_V_BA","1-RED",327.48,2,"op","Rop","R","op","BA",1,0,1,6,0,6,2806,3,0
"2830",2830,20190921,1,"BG_V_BA","1-RED",436.72,5,"op","Rop","R","op","BA",1,0,1,6,0,6,2830,3,0
"2894",2894,20190921,1,"BG_V_BA","1-RED",769.585,3,"op","Rop","R","op","BA",1,0,1,6,0,6,2894,3,0
"2909",2909,20190921,1,"BG_V_BA","1-RED",853.639,5,"op","Rop","R","op","BA",1,0,1,6,0,6,2909,3,0
"2922",2922,20190921,1,"BG_V_BA","1-RED",922.986,8,"op","Rop","R","op","BA",1,0,1,6,0,6,2922,3,0
"2409",2409,20190825,1,"BGM_V_BA","1-RED",468.604,9,"op","Rop","R","op","BA",1,0,1,7,0,0,2409,4,0
"318",318,20190816,1,"BGO_V_BA","1-RED",1851.597,4,"op","Rop","R","op","BA",1,0,1,8,0,0,318,5,0
"378",378,20190816,1,"BGO_V_BA","1-RED",2893.723,5,"op","Rop","R","op","BA",1,0,1,8,0,0,378,5,0
"389",389,20190816,1,"BGO_V_BA","1-RED",3128.922,5,"op","Rop","R","op","BA",1,0,1,8,0,0,389,5,0
"404",404,20190816,1,"BGO_V_BA","1-RED",3381.556,5,"op","Rop","R","op","BA",1,0,1,8,0,0,404,5,0
"410",410,20190816,1,"BGO_V_BA","1-RED",3535.625,2,"op","Rop","R","op","BA",1,0,1,8,0,0,410,5,0
"423",423,20190816,1,"BGO_V_BA","1-RED",3792.623,2,"op","Rop","R","op","BA",1,0,1,8,0,0,423,5,0
"74",74,20190815,1,"BGP_V_BA","1-RED",913.369,6,"op","Rop","R","op","BA",1,0,1,9,0,0,74,6,0
"79",79,20190815,1,"BGP_V_BA","1-RED",959.448,6,"op","Rop","R","op","BA",1,0,1,9,0,0,79,6,0
"87",87,20190815,1,"BGP_V_BA","1-RED",1066.376,3,"op","Rop","R","op","BA",1,0,1,9,0,0,87,6,0
"110",110,20190815,1,"BGP_V_BA","1-RED",1483.889,3,"op","Rop","R","op","BA",1,0,1,9,0,0,110,6,0
"132",132,20190815,1,"BGP_V_BA","1-RED",1844.948,6,"op","Rop","R","op","BA",1,0,1,9,0,0,132,6,0
"183",183,20190815,1,"BGP_V_BA","1-RED",3559.766,3,"op","Rop","R","op","BA",1,0,1,9,0,0,183,6,0
"387",387,20190816,1,"BGP_V_BA","1-RED",3108.9,2,"op","Rop","R","op","BA",1,0,1,9,0,0,387,6,0
"393",393,20190816,1,"BGP_V_BA","1-RED",3197.144,2,"op","Rop","R","op","BA",1,0,1,9,0,0,393,6,0
"402",402,20190816,1,"BGP_V_BA","1-RED",3316.016,5,"op","Rop","R","op","BA",1,0,1,9,0,0,402,6,0
"409",409,20190816,1,"BGP_V_BA","1-RED",3525.688,3,"op","Rop","R","op","BA",1,0,1,9,0,0,409,6,0
"420",420,20190816,1,"BGP_V_BA","1-RED",3752.369,2,"op","Rop","R","op","BA",1,0,1,9,0,0,420,6,0
"421",421,20190816,1,"BGP_V_BA","1-RED",3777.978,3,"op","Rop","R","op","BA",1,0,1,9,0,0,421,6,0
"425",425,20190816,1,"BGP_V_BA","1-RED",3833.123,5,"op","Rop","R","op","BA",1,0,1,9,0,0,425,6,0
"426",426,20190816,1,"BGP_V_BA","1-RED",3847.906,6,"op","Rop","R","op","BA",1,0,1,9,0,0,426,6,0
"430",430,20190816,1,"BGP_V_BA","1-RED",3903.877,4,"op","Rop","R","op","BA",1,0,1,9,0,0,430,6,0
"431",431,20190819,2,"BGP_V_BA","1-RED",104.345,0,"op","Rop","R","op","BA",1,0,1,9,0,0,431,6,0
"444",444,20190819,1,"BGP_V_BA","1-RED",265.549,6,"op","Rop","R","op","BA",1,0,1,9,0,0,444,6,0
"455",455,20190819,1,"BGP_V_BA","1-RED",302.853,6,"op","Rop","R","op","BA",1,0,1,9,0,0,455,6,0
"456",456,20190819,2,"BGP_V_BA","1-RED",318.519,0,"op","Rop","R","op","BA",1,0,1,9,0,0,456,6,0
"461",461,20190819,1,"BGP_V_BA","1-RED",345.316,8,"op","Rop","R","op","BA",1,0,1,9,0,0,461,6,0
"464",464,20190819,2,"BGP_V_BA","1-RED",374.295,2,"op","Rop","R","op","BA",1,0,1,9,0,0,464,6,0
"473",473,20190819,1,"BGP_V_BA","1-RED",427.462,1,"op","Rop","R","op","BA",1,0,1,9,0,0,473,6,0
"477",477,20190819,2,"BGP_V_BA","1-RED",464.231,2,"op","Rop","R","op","BA",1,0,1,9,0,0,477,6,0
"482",482,20190819,1,"BGP_V_BA","1-RED",488.815,7,"op","Rop","R","op","BA",1,0,1,9,0,0,482,6,0
"503",503,20190819,2,"BGP_V_BA","1-RED",554.594,1,"op","Rop","R","op","BA",1,0,1,9,0,0,503,6,0
"512",512,20190819,1,"BGP_V_BA","1-RED",604.997,8,"op","Rop","R","op","BA",1,0,1,9,0,0,512,6,0
"532",532,20190819,1,"BGP_V_BA","1-RED",677.184,8,"op","Rop","R","op","BA",1,0,1,9,0,0,532,6,0
"548",548,20190819,1,"BGP_V_BA","1-RED",738.105,7,"op","Rop","R","op","BA",1,0,1,9,0,0,548,6,0
"571",571,20190819,2,"BGP_V_BA","1-RED",884.41,5,"op","Rop","R","op","BA",1,0,1,9,0,0,571,6,0
"592",592,20190819,2,"BGP_V_BA","1-RED",967.466,5,"op","Rop","R","op","BA",1,0,1,9,0,0,592,6,0
"619",619,20190819,2,"BGP_V_BA","1-RED",1071.478,6,"op","Rop","R","op","BA",1,0,1,9,0,0,619,6,0
"651",651,20190819,2,"BGP_V_BA","1-RED",1171.347,3,"op","Rop","R","op","BA",1,0,1,9,0,0,651,6,0
"661",661,20190819,2,"BGP_V_BA","1-RED",1207.194,2,"op","Rop","R","op","BA",1,0,1,9,0,0,661,6,0
"921",921,20190819,2,"BGP_V_BA","1-RED",2992.743,1,"op","Rop","R","op","BA",1,0,1,9,0,0,921,6,0
"926",926,20190819,2,"BGP_V_BA","1-RED",3032.215,7,"op","Rop","R","op","BA",1,0,1,9,0,0,926,6,0
"931",931,20190819,2,"BGP_V_BA","1-RED",3073.268,4,"op","Rop","R","op","BA",1,0,1,9,0,0,931,6,0
"1027",1027,20190820,1,"BGP_V_BA","1-RED",1283.365,5,"op","Rop","R","op","BA",1,0,1,9,0,0,1027,6,0
"1040",1040,20190820,1,"BGP_V_BA","1-RED",1389.691,2,"op","Rop","R","op","BA",1,0,1,9,0,0,1040,6,0
"1055",1055,20190820,1,"BGP_V_BA","1-RED",1762.553,3,"op","Rop","R","op","BA",1,0,1,9,0,0,1055,6,0
"1062",1062,20190820,1,"BGP_V_BA","1-BLUE",1850.358,4,"drops","Bdr","B","dr","BA",0,1,0,9,0,0,1062,6,0
"1063",1063,20190820,1,"BGP_V_BA","1-RED",1855.555,4,"op","Rop","R","op","BA",1,0,1,9,0,0,1063,6,0
"1080",1080,20190820,1,"BGP_V_BA","1-RED",2065.069,4,"op","Rop","R","op","BA",1,0,1,9,0,0,1080,6,0
"1378",1378,20190821,2,"BGP_V_BA","1-RED",1726.346,3,"op","Rop","R","op","BA",1,0,1,9,0,0,1378,6,0
"1424",1424,20190821,2,"BGP_V_BA","1-RED",1984.992,6,"op","Rop","R","op","BA",1,0,1,9,0,0,1424,6,0
"1432",1432,20190821,2,"BGP_V_BA","1-RED",2036.128,4,"drops","Rdr","R","dr","BA",1,0,0,9,0,0,1432,6,0
"1433",1433,20190821,2,"BGP_V_BA","1-RED",2043.185,5,"op","Rop","R","op","BA",1,0,1,9,0,0,1433,6,0
"1481",1481,20190822,2,"BGP_V_BA","1-RED",91.467,6,"op","Rop","R","op","BA",1,0,1,9,0,0,1481,6,0
"1514",1514,20190822,1,"BGP_V_BA","1-RED",188.595,11,"op","Rop","R","op","BA",1,0,1,9,0,0,1514,6,0
"1534",1534,20190822,2,"BGP_V_BA","1-RED",216.505,5,"op","Rop","R","op","BA",1,0,1,9,0,0,1534,6,0
"1674",1674,20190822,2,"BGP_V_BA","1-RED",472.721,8,"op","Rop","R","op","BA",1,0,1,9,0,0,1674,6,0
"1794",1794,20190822,2,"BGP_V_BA","1-RED",907.56,6,"op","Rop","R","op","BA",1,0,1,9,0,0,1794,6,0
"1809",1809,20190822,2,"BGP_V_BA","1-RED",942.309,7,"op","Rop","R","op","BA",1,0,1,9,0,0,1809,6,0
"1881",1881,20190822,2,"BGP_V_BA","1-RED",1083.171,9,"op","Rop","R","op","BA",1,0,1,9,0,0,1881,6,0
"1888",1888,20190822,2,"BGP_V_BA","1-RED",1097.722,7,"op","Rop","R","op","BA",1,0,1,9,0,0,1888,6,0
"1904",1904,20190822,2,"BGP_V_BA","1-RED",1131.682,8,"op","Rop","R","op","BA",1,0,1,9,0,0,1904,6,0
"1992",1992,20190824,1,"BGP_V_BA","1-RED",170.176,7,"op","Rop","R","op","BA",1,0,1,9,0,0,1992,6,0
"1998",1998,20190824,1,"BGP_V_BA","1-RED",183.575,15,"op","Rop","R","op","BA",1,0,1,9,0,0,1998,6,0
"2034",2034,20190824,1,"BGP_V_BA","1-RED",281.179,12,"op","Rop","R","op","BA",1,0,1,9,0,0,2034,6,0
"2046",2046,20190824,1,"BGP_V_BA","1-RED",327.822,12,"op","Rop","R","op","BA",1,0,1,9,0,0,2046,6,0
"2087",2087,20190824,1,"BGP_V_BA","1-RED",436.811,8,"op","Rop","R","op","BA",1,0,1,9,0,0,2087,6,0
"2138",2138,20190824,1,"BGP_V_BA","1-RED",600.192,NA,"op","Rop","R","op","BA",1,0,1,9,0,0,2138,6,0
"2147",2147,20190824,1,"BGP_V_BA","1-RED",641.83,7,"op","Rop","R","op","BA",1,0,1,9,0,0,2147,6,0
"2153",2153,20190824,1,"BGP_V_BA","1-RED",733.766,13,"op","Rop","R","op","BA",1,0,1,9,0,0,2153,6,0
"2187",2187,20190824,1,"BGP_V_BA","1-RED",837.595,99999,"op","Rop","R","op","BA",1,0,1,9,0,0,2187,6,0
"2195",2195,20190824,1,"BGP_V_BA","1-RED",865.345,11,"op","Rop","R","op","BA",1,0,1,9,0,0,2195,6,0
"2212",2212,20190824,1,"BGP_V_BA","1-RED",926.315,8,"op","Rop","R","op","BA",1,0,1,9,0,0,2212,6,0
"2222",2222,20190824,1,"BGP_V_BA","1-RED",964.336,10,"op","Rop","R","op","BA",1,0,1,9,0,0,2222,6,0
"2230",2230,20190824,1,"BGP_V_BA","1-RED",1004.519,10,"op","Rop","R","op","BA",1,0,1,9,0,0,2230,6,0
"2249",2249,20190824,1,"BGP_V_BA","1-RED",1068.936,9,"op","Rop","R","op","BA",1,0,1,9,0,0,2249,6,0
"2287",2287,20190825,1,"BGP_V_BA","1-RED",232.911,0,"op","Rop","R","op","BA",1,0,1,9,0,0,2287,6,0
"2296",2296,20190825,1,"BGP_V_BA","1-RED",255.077,7,"op","Rop","R","op","BA",1,0,1,9,0,0,2296,6,0
"2323",2323,20190825,1,"BGP_V_BA","1-RED",298.41,13,"op","Rop","R","op","BA",1,0,1,9,0,0,2323,6,0
"2352",2352,20190825,1,"BGP_V_BA","1-RED",366.79,5,"op","Rop","R","op","BA",1,0,1,9,0,0,2352,6,0
"2386",2386,20190825,1,"BGP_V_BA","1-RED",437.542,10,"op","Rop","R","op","BA",1,0,1,9,0,0,2386,6,0
"2411",2411,20190825,1,"BGP_V_BA","1-RED",472.781,5,"op","Rop","R","op","BA",1,0,1,9,0,1,2411,6,0
"2422",2422,20190825,1,"BGP_V_BA","1-RED",492.595,6,"op","Rop","R","op","BA",1,0,1,9,0,1,2422,6,0
"2468",2468,20190825,1,"BGP_V_BA","1-RED",597.334,7,"op","Rop","R","op","BA",1,0,1,9,0,1,2468,6,0
"2481",2481,20190825,1,"BGP_V_BA","1-RED",620.957,7,"op","Rop","R","op","BA",1,0,1,9,0,1,2481,6,0
"2496",2496,20190825,1,"BGP_V_BA","1-RED",683.995,9,"op","Rop","R","op","BA",1,0,1,9,0,1,2496,6,0
"2507",2507,20190825,1,"BGP_V_BA","1-RED",781.659,6,"op","Rop","R","op","BA",1,0,1,9,0,1,2507,6,0
"2785",2785,20190921,1,"BGP_V_BA","1-RED",194.465,6,"op","Rop","R","op","BA",1,0,1,9,0,1,2785,6,0
"2803",2803,20190921,1,"BGP_V_BA","1-RED",274.824,4,"op","Rop","R","op","BA",1,0,1,9,0,1,2803,6,0
"2809",2809,20190921,1,"BGP_V_BA","1-RED",336.693,2,"op","Rop","R","op","BA",1,0,1,9,0,1,2809,6,0
"2829",2829,20190921,1,"BGP_V_BA","1-RED",433.008,8,"op","Rop","R","op","BA",1,0,1,9,0,1,2829,6,0
"2861",2861,20190921,1,"BGP_V_BA","1-RED",621.274,5,"op","Rop","R","op","BA",1,0,1,9,0,1,2861,6,0
"2878",2878,20190921,1,"BGP_V_BA","1-RED",699.752,5,"op","Rop","R","op","BA",1,0,1,9,0,1,2878,6,0
"2884",2884,20190921,1,"BGP_V_BA","1-RED",738.896,8,"op","Rop","R","op","BA",1,0,1,9,0,1,2884,6,0
"394",394,20190816,1,"BGV_V_BA","1-RED",3202.625,4,"op","Rop","R","op","BA",1,0,1,10,0,2,394,7,0
"403",403,20190816,1,"BGV_V_BA","1-BLUE",3325.144,5,"op","Bop","B","op","BA",0,1,1,10,0,2,403,7,0
"408",408,20190816,1,"BGV_V_BA","1-RED",3471.36,4,"op","Rop","R","op","BA",1,0,1,10,0,2,408,7,0
"415",415,20190816,1,"BGV_V_BA","1-RED",3665.957,5,"op","Rop","R","op","BA",1,0,1,10,0,3,415,7,0
"429",429,20190816,1,"BGV_V_BA","1-RED",3868.1,2,"op","Rop","R","op","BA",1,0,1,10,0,4,429,7,0
"450",450,20190819,1,"BGV_V_BA","1-BLUE",291.953,5,"op","Bop","B","op","BA",0,1,1,10,0,5,450,7,0
"487",487,20190819,1,"BGV_V_BA","1-RED",502.032,9,"op","Rop","R","op","BA",1,0,1,10,0,10,487,7,0
"498",498,20190819,1,"BGV_V_BA","1-RED",542.698,7,"op","Rop","R","op","BA",1,0,1,10,0,10,498,7,0
"560",560,20190819,1,"BGV_V_BA","1-RED",778.349,10,"op","Rop","R","op","BA",1,0,1,10,0,13,560,7,0
"786",786,20190819,2,"BGV_V_BA","1-RED",1891.049,5,"op","Rop","R","op","BA",1,0,1,10,0,15,786,7,0
"804",804,20190819,2,"BGV_V_BA","1-BLUE",1954.999,2,"op","Bop","B","op","BA",0,1,1,10,0,15,804,7,0
"809",809,20190819,2,"BGV_V_BA","1-BLUE",1973.803,4,"op","Bop","B","op","BA",0,1,1,10,0,15,809,7,0
"829",829,20190819,2,"BGV_V_BA","1-BLUE",2053.803,5,"op","Bop","B","op","BA",0,1,1,10,0,15,829,7,0
"834",834,20190819,2,"BGV_V_BA","1-RED",2117.813,3,"op","Rop","R","op","BA",1,0,1,10,0,15,834,7,0
"837",837,20190819,2,"BGV_V_BA","1-BLUE",2258.978,4,"op","Bop","B","op","BA",0,1,1,10,0,15,837,7,0
"842",842,20190819,2,"BGV_V_BA","1-BLUE",2297.861,6,"op","Bop","B","op","BA",0,1,1,10,0,15,842,7,0
"846",846,20190819,2,"BGV_V_BA","1-BLUE",2317.499,5,"op","Bop","B","op","BA",0,1,1,10,0,15,846,7,0
"853",853,20190819,2,"BGV_V_BA","1-BLUE",2387.28,5,"op","Bop","B","op","BA",0,1,1,10,0,15,853,7,0
"856",856,20190819,2,"BGV_V_BA","1-BLUE",2416.889,6,"op","Bop","B","op","BA",0,1,1,10,0,15,856,7,0
"860",860,20190819,2,"BGV_V_BA","1-BLUE",2468.249,5,"op","Bop","B","op","BA",0,1,1,10,0,15,860,7,0
"865",865,20190819,2,"BGV_V_BA","1-BLUE",2525.887,3,"op","Bop","B","op","BA",0,1,1,10,0,15,865,7,0
"877",877,20190819,2,"BGV_V_BA","1-RED",2624.397,4,"op","Rop","R","op","BA",1,0,1,10,0,15,877,7,0
"897",897,20190819,2,"BGV_V_BA","1-BLUE",2723.356,2,"op","Bop","B","op","BA",0,1,1,10,0,15,897,7,0
"913",913,20190819,2,"BGV_V_BA","1-RED",2874.548,3,"op","Rop","R","op","BA",1,0,1,10,0,15,913,7,0
"979",979,20190820,1,"BGV_V_BA","1-RED",636.429,3,"op","Rop","R","op","BA",1,0,1,10,0,17,979,7,0
"986",986,20190820,1,"BGV_V_BA","1-RED",751.325,2,"op","Rop","R","op","BA",1,0,1,10,0,17,986,7,0
"993",993,20190820,1,"BGV_V_BA","1-BLUE",891.15,0,"op","Bop","B","op","BA",0,1,1,10,0,17,993,7,0
"994",994,20190820,1,"BGV_V_BA","1-BLUE",912.01,1,"op","Bop","B","op","BA",0,1,1,10,0,17,994,7,0
"998",998,20190820,1,"BGV_V_BA","1-RED",988,2,"drops","Rdr","R","dr","BA",1,0,0,10,0,17,998,7,0
"1001",1001,20190820,1,"BGV_V_BA","1-BLUE",1019.21,4,"op","Bop","B","op","BA",0,1,1,10,0,17,1001,7,0
"1009",1009,20190820,1,"BGV_V_BA","1-RED",1070.55,3,"op","Rop","R","op","BA",1,0,1,10,0,17,1009,7,0
"1014",1014,20190820,1,"BGV_V_BA","1-BLUE",1158.61,4,"op","Bop","B","op","BA",0,1,1,10,0,17,1014,7,0
"1025",1025,20190820,1,"BGV_V_BA","1-BLUE",1271,4,"op","Bop","B","op","BA",0,1,1,10,0,17,1025,7,0
"1043",1043,20190820,1,"BGV_V_BA","1-BLUE",1410.51,2,"op","Bop","B","op","BA",0,1,1,10,0,19,1043,7,0
"1047",1047,20190820,1,"BGV_V_BA","1-RED",1597.182,2,"op","Rop","R","op","BA",1,0,1,10,0,19,1047,7,0
"1048",1048,20190820,1,"BGV_V_BA","1-RED",1625.193,1,"op","Rop","R","op","BA",1,0,1,10,0,19,1048,7,0
"1050",1050,20190820,1,"BGV_V_BA","1-RED",1674.168,3,"op","Rop","R","op","BA",1,0,1,10,0,19,1050,7,0
"1054",1054,20190820,1,"BGV_V_BA","1-RED",1737.617,3,"op","Rop","R","op","BA",1,0,1,10,0,19,1054,7,0
"1057",1057,20190820,1,"BGV_V_BA","1-RED",1773.523,2,"op","Rop","R","op","BA",1,0,1,10,0,19,1057,7,0
"1059",1059,20190820,1,"BGV_V_BA","1-BLUE",1813.808,2,"op","Bop","B","op","BA",0,1,1,10,0,19,1059,7,0
"1065",1065,20190820,1,"BGV_V_BA","1-BLUE",1880.613,3,"op","Bop","B","op","BA",0,1,1,10,0,20,1065,7,0
"1067",1067,20190820,1,"BGV_V_BA","1-RED",1899.285,3,"op","Rop","R","op","BA",1,0,1,10,0,20,1067,7,0
"1073",1073,20190820,1,"BGV_V_BA","1-RED",1960.996,2,"op","Rop","R","op","BA",1,0,1,10,0,20,1073,7,0
"1078",1078,20190820,1,"BGV_V_BA","1-RED",2044.885,4,"op","Rop","R","op","BA",1,0,1,10,0,20,1078,7,0
"1079",1079,20190820,1,"BGV_V_BA","1-RED",2058.575,4,"op","Rop","R","op","BA",1,0,1,10,0,20,1079,7,0
"1083",1083,20190820,1,"BGV_V_BA","1-RED",2119.64,2,"op","Rop","R","op","BA",1,0,1,10,0,21,1083,7,0
"1086",1086,20190820,1,"BGV_V_BA","1-BLUE",2163.54,6,"op","Bop","B","op","BA",0,1,1,10,0,21,1086,7,0
"1093",1093,20190820,1,"BGV_V_BA","1-BLUE",2231.75,4,"op","Bop","B","op","BA",0,1,1,10,0,21,1093,7,0
"1095",1095,20190820,1,"BGV_V_BA","1-RED",2284.785,5,"op","Rop","R","op","BA",1,0,1,10,0,21,1095,7,0
"1099",1099,20190820,1,"BGV_V_BA","1-BLUE",2334.747,0,"op","Bop","B","op","BA",0,1,1,10,0,21,1099,7,0
"1100",1100,20190820,1,"BGV_V_BA","1-BLUE",2342.13,2,"op","Bop","B","op","BA",0,1,1,10,0,21,1100,7,0
"1105",1105,20190820,1,"BGV_V_BA","1-BLUE",2453.625,0,"op","Bop","B","op","BA",0,1,1,10,0,21,1105,7,0
"1106",1106,20190820,1,"BGV_V_BA","1-RED",2504.11,2,"op","Rop","R","op","BA",1,0,1,10,0,21,1106,7,0
"1107",1107,20190820,1,"BGV_V_BA","1-BLUE",2514.11,1,"op","Bop","B","op","BA",0,1,1,10,0,21,1107,7,0
"1111",1111,20190820,1,"BGV_V_BA","1-BLUE",2575.979,1,"op","Bop","B","op","BA",0,1,1,10,0,21,1111,7,0
"2044",2044,20190824,1,"BGV_V_BA","1-RED",320.17,11,"op","Rop","R","op","BA",1,0,1,10,0,33,2044,7,0
"2214",2214,20190824,1,"BGV_V_BA","1-BLUE",933.577,8,"op","Bop","B","op","BA",0,1,1,10,0,36,2214,7,0
"2236",2236,20190824,1,"BGV_V_BA","1-BLUE",1019.351,13,"op","Bop","B","op","BA",0,1,1,10,0,36,2236,7,0
"2243",2243,20190824,1,"BGV_V_BA","1-BLUE",1032.834,9,"op","Bop","B","op","BA",0,1,1,10,0,36,2243,7,0
"2258",2258,20190824,1,"BGV_V_BA","1-BLUE",1098.832,11,"drops","Bdr","B","dr","BA",0,1,0,10,0,36,2258,7,0
"2259",2259,20190824,1,"BGV_V_BA","1-BLUE",1102.743,10,"op","Bop","B","op","BA",0,1,1,10,0,36,2259,7,0
"2351",2351,20190825,2,"BGV_V_BA","1-RED",366.245,3,"op","Rop","R","op","BA",1,0,1,10,0,37,2351,7,0
"2424",2424,20190825,2,"BGV_V_BA","1-RED",500.36,5,"op","Rop","R","op","BA",1,0,1,10,0,38,2424,7,0
"2527",2527,20190825,2,"BGV_V_BA","1-BLUE",830.314,6,"op","Bop","B","op","BA",0,1,1,10,0,41,2527,7,0
"2568",2568,20190825,2,"BGV_V_BA","1-BLUE",891.141,5,"op","Bop","B","op","BA",0,1,1,10,0,41,2568,7,0
"2595",2595,20190825,2,"BGV_V_BA","1-RED",942.578,3,"drops","Rdr","R","dr","BA",1,0,0,10,0,41,2595,7,0
"2601",2601,20190825,1,"BGV_V_BA","1-RED",951.031,10,"op","Rop","R","op","BA",1,0,1,10,0,41,2601,7,0
"2604",2604,20190825,2,"BGV_V_BA","1-RED",953.979,2,"op","Rop","R","op","BA",1,0,1,10,0,41,2604,7,0
"2627",2627,20190825,2,"BGV_V_BA","1-RED",1003.17,8,"op","Rop","R","op","BA",1,0,1,10,0,41,2627,7,0
"2674",2674,20190825,2,"BGV_V_BA","1-RED",1150.865,3,"op","Rop","R","op","BA",1,0,1,10,0,41,2674,7,0
"2687",2687,20190825,2,"BGV_V_BA","1-RED",1214.065,6,"op","Rop","R","op","BA",1,0,1,10,0,41,2687,7,0
"2088",2088,20190824,1,"BGVN_V_BA","1-RED",436.835,7,"op","Rop","R","op","BA",1,0,1,11,14,10,2088,8,0
"2743",2743,20190825,2,"BGVN_V_BA","1-RED",1564.238,1,"op","Rop","R","op","BA",1,0,1,11,18,17,2743,8,0
"2495",2495,20190825,1,"BMG_V_BA","1-RED",680.064,10,"op","Rop","R","op","BA",1,0,1,12,0,1,2495,9,0
"162",162,20190815,1,"BMN_V_BA","1-RED",2991.388,1,"op","Rop","R","op","BA",1,0,1,13,0,0,162,10,0
"164",164,20190815,1,"BMN_V_BA","1-RED",3052.24,1,"op","Rop","R","op","BA",1,0,1,13,0,0,164,10,0
"173",173,20190815,1,"BMN_V_BA","1-RED",3338.22,3,"op","Rop","R","op","BA",1,0,1,13,0,0,173,10,0
"207",207,20190815,1,"BMN_V_BA","1-RED",3862.477,1,"op","Rop","R","op","BA",1,0,1,13,0,0,207,10,0
"2554",2554,20190825,2,"BMN_V_BA","1-RED",867.271,5,"op","Rop","R","op","BA",1,0,1,13,19,16,2554,10,0
"2590",2590,20190825,2,"BMN_V_BA","1-RED",932.231,4,"op","Rop","R","op","BA",1,0,1,13,19,16,2590,10,0
"2598",2598,20190825,2,"BMN_V_BA","1-RED",948.128,4,"op","Rop","R","op","BA",1,0,1,13,19,16,2598,10,0
"2667",2667,20190825,2,"BMN_V_BA","1-RED",1133.279,5,"op","Rop","R","op","BA",1,0,1,13,19,16,2667,10,0
"2705",2705,20190825,2,"BMN_V_BA","1-RED",1321.253,8,"op","Rop","R","op","BA",1,0,1,13,19,16,2705,10,0
"2715",2715,20190825,2,"BMN_V_BA","1-RED",1370.114,3,"op","Rop","R","op","BA",1,0,1,13,19,16,2715,10,0
"2739",2739,20190825,2,"BMN_V_BA","1-RED",1516.993,4,"op","Rop","R","op","BA",1,0,1,13,19,16,2739,10,0
"2745",2745,20190825,2,"BMN_V_BA","1-RED",1581.966,4,"op","Rop","R","op","BA",1,0,1,13,19,16,2745,10,0
"1600",1600,20190822,2,"BMP_V_BA","1-RED",331.387,9,"op","Rop","R","op","BA",1,0,1,14,0,0,1600,11,0
"1653",1653,20190822,1,"BMP_V_BA","1-RED",423.135,7,"op","Rop","R","op","BA",1,0,1,14,0,0,1653,11,0
"1779",1779,20190822,2,"BMP_V_BA","1-RED",831.98,6,"op","Rop","R","op","BA",1,0,1,14,0,0,1779,11,0
"1789",1789,20190822,2,"BMP_V_BA","1-RED",873.268,8,"op","Rop","R","op","BA",1,0,1,14,0,0,1789,11,0
"1932",1932,20190822,1,"BMP_V_BA","1-BLUE",1176.825,7,"op","Bop","B","op","BA",0,1,1,14,0,0,1932,11,0
"1969",1969,20190822,1,"BMP_V_BA","1-RED",1289.777,7,"op","Rop","R","op","BA",1,0,1,14,0,0,1969,11,0
"1972",1972,20190822,1,"BMP_V_BA","1-RED",1297.654,7,"op","Rop","R","op","BA",1,0,1,14,0,0,1972,11,0
"1845",1845,20190822,1,"BMV_V_BA","1-RED",1014.702,5,"op","Rop","R","op","BA",1,0,1,15,0,0,1845,12,0
"104",104,20190815,1,"BNO_V_BA","1-RED",1334.506,5,"op","Rop","R","op","BA",1,0,1,16,0,0,104,13,0
"118",118,20190815,1,"BNO_V_BA","1-RED",1634.511,4,"op","Rop","R","op","BA",1,0,1,16,0,0,118,13,0
"188",188,20190815,1,"BNO_V_BA","1-RED",3620.423,2,"op","Rop","R","op","BA",1,0,1,16,0,0,188,13,0
"211",211,20190815,1,"BNO_V_BA","1-RED",3913.468,3,"op","Rop","R","op","BA",1,0,1,16,0,0,211,13,0
"497",497,20190819,1,"BNO_V_BA","1-RED",540.607,8,"op","Rop","R","op","BA",1,0,1,16,0,8,497,13,0
"523",523,20190819,1,"BNO_V_BA","1-RED",651.027,4,"op","Rop","R","op","BA",1,0,1,16,0,8,523,13,0
"546",546,20190819,1,"BNO_V_BA","1-RED",732.043,7,"op","Rop","R","op","BA",1,0,1,16,0,8,546,13,0
"562",562,20190819,1,"BNO_V_BA","1-RED",785.629,8,"op","Rop","R","op","BA",1,0,1,16,0,8,562,13,0
"578",578,20190819,1,"BNO_V_BA","1-RED",906.522,8,"op","Rop","R","op","BA",1,0,1,16,0,8,578,13,0
